id_producto;valoracion_producto;estado_producto_servicio_id_producto;tienda_id_producto;titulo_lista_producto;nombre_producto;url_producto;img_producto;costo_producto;precio_producto;existenci_producto;oferta_producto;descripcion_producto;resumen_producto;detalles_producto;especificaciones_producto;galeria_producto;video_producto;top_banner_producto;default_banner_producto;horizontal_slider_producto;vertical_slider_producto;reviews_producto;tags_producto;codigo_producto;ventas_producto;vistas_producto;fecha_creacion_producto;fecha_modificacion_producto
143;;1;29;;Bobina de Encendido de 4 Pines CADIC 9112065;producto-143;https://m.autoplanet.cl/medias/sys_master/images/h76/ha7/8951537565726.jpg;42990;;;;;;;;;;;;;;;;;;;;
144;;1;23;;Bobina de Encendido de 3 Pines CADIC 9112102;producto-144;https://www.autoplanet.cl/images/products/sin_image250.png;16490;;;;;;;;;;;;;;;;;;;;
145;;1;22;;Bobina de Encendido Tipo Botella TORCH BBN-020;producto-145;https://m.autoplanet.cl/medias/sys_master/images/h35/h0a/8943617703966.jpg;8790;;;;;;;;;;;;;;;;;;;;
146;;1;28;;Bobina de Encendido de 3 Pines CADIC 9112103;producto-146;https://www.autoplanet.cl/images/products/sin_image250.png;15990;;;;;;;;;;;;;;;;;;;;
147;;1;25;;Bobina de Encendido de 2 Pines MOBIS 71230966;producto-147;https://m.autoplanet.cl/medias/sys_master/images/h8e/he0/8966836551710.jpg;22990;;;;;;;;;;;;;;;;;;;;
148;;1;29;;Bobina de Encendido de 4 Pines CADIC 9112059.;producto-148;https://m.autoplanet.cl/medias/sys_master/images/h14/h16/8951534813214.jpg;20990;;;;;;;;;;;;;;;;;;;;
149;;1;28;;Bobina de Encendido de 3 Pines TORCH BBN-094;producto-149;https://m.autoplanet.cl/medias/sys_master/images/h54/h2d/8977358487582.jpg;6790;;;;;;;;;;;;;;;;;;;;
150;;1;26;;Bobina 4 Pines;producto-150;https://m.autoplanet.cl/medias/sys_master/images/h30/hf7/8934082510878.jpg;17990;;;;;;;;;;;;;;;;;;;;
151;;1;27;;Bobina 9942641;producto-151;https://m.autoplanet.cl/medias/sys_master/images/h07/h86/9069267353630.jpg;78490;;;;;;;;;;;;;;;;;;;;
152;;1;23;;Bobina de Encendido de 2 Conectores NEW ERA BBN-064.;producto-152;https://m.autoplanet.cl/medias/sys_master/images/h5e/h7f/8943609413662.jpg;16490;;;;;;;;;;;;;;;;;;;;
153;;1;24;;Bobina de Encendido de 2 Pines TORCH BBN-087.;producto-153;https://m.autoplanet.cl/medias/sys_master/images/h96/h0e/8941786202142.jpg;2890;;;;;;;;;;;;;;;;;;;;
154;;1;23;;Bobina de Encendido de 2 Pines TORCH BBN-102.;producto-154;https://m.autoplanet.cl/medias/sys_master/images/h74/had/8941794066462.jpg;2990;;;;;;;;;;;;;;;;;;;;
155;;1;25;;Bobina de Encendido de 4 Pines TORCH BBN-100.;producto-155;https://m.autoplanet.cl/medias/sys_master/images/h33/ha3/8941788561438.jpg;13990;;;;;;;;;;;;;;;;;;;;
156;;1;22;;Bobina de Encendido de 2 Pines TORCH BBN-065.;producto-156;https://m.autoplanet.cl/medias/sys_master/images/hba/had/8941795246110.jpg;13990;;;;;;;;;;;;;;;;;;;;
157;;1;22;;Bobina de Encendido de 2 Pines TORCH BBN-097.;producto-157;https://m.autoplanet.cl/medias/sys_master/images/h36/h3e/8985725239326.jpg;5290;;;;;;;;;;;;;;;;;;;;
158;;1;29;;Bobina de Encendido de 2 Pines CYON 12952;producto-158;https://m.autoplanet.cl/medias/sys_master/images/h58/h1e/8935181287454.jpg;10990;;;;;;;;;;;;;;;;;;;;
159;;1;29;;Bobina de Encendido de 3 Pines OLIMPIC 1S7Z-12029-AA.;producto-159;https://m.autoplanet.cl/medias/sys_master/images/hd2/hd0/8938540367902.jpg;21990;;;;;;;;;;;;;;;;;;;;
160;;1;20;;Bobina de Encendido de 2 Pines TORCH BBN-012.;producto-160;https://m.autoplanet.cl/medias/sys_master/images/h2a/h41/8985638666270.jpg;4890;;;;;;;;;;;;;;;;;;;;
161;;1;21;;Bobina de Encendido de 3 Pines TORCH BBN-079;producto-161;https://m.autoplanet.cl/medias/sys_master/images/hac/h3d/8960705495070.jpg;20490;;;;;;;;;;;;;;;;;;;;
162;;1;26;;Bobina de Encendido de 2 Pines ECHLIN 91120113;producto-162;https://m.autoplanet.cl/medias/sys_master/images/h3e/h0e/8966837731358.jpg;17990;;;;;;;;;;;;;;;;;;;;
163;;1;21;;Bujías de Encendido de Platino NGK BPR5EGP.;producto-163;https://m.autoplanet.cl/medias/sys_master/images/h61/h5f/9052676620318.jpg;3490;;;;;;;;;;;;;;;;;;;;
164;;1;28;;Bujías de Encendido SUZUKI Original 09482-00427;producto-164;https://m.autoplanet.cl/medias/sys_master/images/h92/h36/9001665429534.jpg;4990;;;;;;;;;;;;;;;;;;;;
165;;1;25;;Bujías de Encendido NGK BPR7HS;producto-165;https://m.autoplanet.cl/medias/sys_master/images/hb2/h94/9052669870110.jpg;1290;;;;;;;;;;;;;;;;;;;;
166;;1;24;;Bujías de Encendido NGK BP5ES.;producto-166;https://m.autoplanet.cl/medias/sys_master/images/h6d/h88/8960658309150.jpg;1490;;;;;;;;;;;;;;;;;;;;
167;;1;27;;Bujías de Encendido NGK BP5EY.;producto-167;https://m.autoplanet.cl/medias/sys_master/images/had/he3/9049060835358.jpg;1290;;;;;;;;;;;;;;;;;;;;
168;;1;25;;Bujías de Encendido NGK BP5HS.;producto-168;https://m.autoplanet.cl/medias/sys_master/images/hce/h30/9024343212062.jpg;1490;;;;;;;;;;;;;;;;;;;;
169;;1;22;;Bujías de Encendido NGK SILZKR6B-11.;producto-169;https://m.autoplanet.cl/medias/sys_master/images/h9d/ha4/9029779488798.jpg;14490;;;;;;;;;;;;;;;;;;;;
170;;1;29;;Bujías de Encendido NGK BPR5EY;producto-170;https://m.autoplanet.cl/medias/sys_master/images/h71/h3f/8934173474846.jpg;1490;;;;;;;;;;;;;;;;;;;;
171;;1;26;;Bujías de Encendido NGK BP4ES.;producto-171;https://m.autoplanet.cl/medias/sys_master/images/h31/h2b/8934162792478.jpg;1490;;;;;;;;;;;;;;;;;;;;
172;;1;20;;Bujías de Encendido NGK DILKAR6A-11;producto-172;https://m.autoplanet.cl/medias/sys_master/images/h96/hfa/9029775556638.jpg;23490;;;;;;;;;;;;;;;;;;;;
173;;1;26;;Bujías de Encendido NGK BPR5EY-11;producto-173;https://m.autoplanet.cl/medias/sys_master/images/hf7/h6d/8934172295198.jpg;1490;;;;;;;;;;;;;;;;;;;;
174;;1;29;;Bujías de Encendido NGK IFR5E11.;producto-174;https://m.autoplanet.cl/medias/sys_master/images/hb3/h07/9005350879262.jpg;12490;;;;;;;;;;;;;;;;;;;;
175;;1;24;;Bujías de Encendido NGK PFR6J-11.;producto-175;https://m.autoplanet.cl/medias/sys_master/images/hd5/h16/9029778702366.jpg;10990;;;;;;;;;;;;;;;;;;;;
176;;1;24;;Bujías de Encendido NGK BUR6ET;producto-176;https://m.autoplanet.cl/medias/sys_master/images/h7b/h02/9052652175390.jpg;3990;;;;;;;;;;;;;;;;;;;;
177;;1;23;;Bujías de Encendido NGK BPR6FS;producto-177;https://m.autoplanet.cl/medias/sys_master/images/hba/h10/8935196622878.jpg;1490;;;;;;;;;;;;;;;;;;;;
178;;1;23;;Bujías de Encendido NGK BUR5ETB-10.;producto-178;https://m.autoplanet.cl/medias/sys_master/images/hc4/h12/9052829712414.jpg;2990;;;;;;;;;;;;;;;;;;;;
179;;1;29;;Bujías de Encendido NGK DCPR6E.;producto-179;https://m.autoplanet.cl/medias/sys_master/images/h9f/he1/9052653748254.jpg;2990;;;;;;;;;;;;;;;;;;;;
180;;1;20;;Bujías de Encendido NGK ZFR6V-G;producto-180;https://m.autoplanet.cl/medias/sys_master/images/h19/h15/8973078495262.jpg;3490;;;;;;;;;;;;;;;;;;;;
181;;1;22;;Bujías de Encendido NGK BP6FS.;producto-181;https://m.autoplanet.cl/medias/sys_master/images/hf4/h81/8934167576606.jpg;1490;;;;;;;;;;;;;;;;;;;;
182;;1;27;;Bujías de Encendido NGK BP5ET;producto-182;https://m.autoplanet.cl/medias/sys_master/images/had/haf/9052651388958.jpg;3990;;;;;;;;;;;;;;;;;;;;
183;;1;29;;Bujías de Encendido MAZDA Original L84518110;producto-183;https://m.autoplanet.cl/medias/sys_master/images/h0c/hc2/9044492910622.jpg;33990;;;;;;;;;;;;;;;;;;;;
184;;1;25;;Bujías de Encendido de Iridio NGK IZFR5B.;producto-184;https://m.autoplanet.cl/medias/sys_master/images/h86/h25/9052658860062.jpg;13990;;;;;;;;;;;;;;;;;;;;
185;;1;24;;Bujías de Encendido NGK ZFR5E-11.;producto-185;https://m.autoplanet.cl/medias/sys_master/images/h96/hb1/8934563872798.jpg;2490;;;;;;;;;;;;;;;;;;;;
186;;1;24;;Bujías de Encendido NGK DCPR7E.;producto-186;https://m.autoplanet.cl/medias/sys_master/images/hf5/hc6/9052657680414.jpg;1990;;;;;;;;;;;;;;;;;;;;
187;;1;26;;Bujías de Encendido de Platino NGK PLFR5A-11.;producto-187;https://m.autoplanet.cl/medias/sys_master/images/h56/h7f/8934437126174.jpg;15990;;;;;;;;;;;;;;;;;;;;
188;;1;28;;Bujías de Encendido de Platino NGK PFR7S8EG;producto-188;https://m.autoplanet.cl/medias/sys_master/images/hc4/hd6/9052649029662.jpg;12490;;;;;;;;;;;;;;;;;;;;
189;;1;27;;Bujías de Encendido NGK BKUR5ETC-10-BL (4 Unidades);producto-189;https://m.autoplanet.cl/medias/sys_master/images/h29/hd4/9052835610654.jpg;12490;;;;;;;;;;;;;;;;;;;;
190;;1;22;;Bujías de Encendido de Platino DENSO K16HPR-U11;producto-190;https://m.autoplanet.cl/medias/sys_master/images/h2a/h72/9052643131422.jpg;4290;;;;;;;;;;;;;;;;;;;;
191;;1;27;;Bujías de Encendido NGK TR6B-13-BL.;producto-191;https://m.autoplanet.cl/medias/sys_master/images/h66/h1d/9052839936030.jpg;15990;;;;;;;;;;;;;;;;;;;;
192;;1;20;;Bujías de Encendido NGK BKUR6ET-10-BL (4 Unidades);producto-192;https://m.autoplanet.cl/medias/sys_master/images/h53/had/9052834037790.jpg;12990;;;;;;;;;;;;;;;;;;;;
193;;1;23;;Bujías CHAMPION 17793-8;producto-193;https://m.autoplanet.cl/medias/sys_master/images/h11/h23/9050056720414.jpg;2490;;;;;;;;;;;;;;;;;;;;
194;;1;24;;Bujías de Encendido NGK BPR5FS;producto-194;https://m.autoplanet.cl/medias/sys_master/images/h93/h6a/9024341966878.jpg;1490;;;;;;;;;;;;;;;;;;;;
195;;1;21;;Bujías de Encendido de Iridio NGK BKR5EIX-11.;producto-195;https://m.autoplanet.cl/medias/sys_master/images/h2f/h34/9052666331166.jpg;7990;;;;;;;;;;;;;;;;;;;;
196;;1;24;;Bujías de Encendido NGK TR6B-10-BL (4 Unidades);producto-196;https://m.autoplanet.cl/medias/sys_master/images/h64/hc4/9052838363166.jpg;13490;;;;;;;;;;;;;;;;;;;;
197;;1;27;;Bujías de Encendido NGK B5HS.;producto-197;https://m.autoplanet.cl/medias/sys_master/images/hb6/hb1/9052824207390.jpg;1990;;;;;;;;;;;;;;;;;;;;
198;;1;20;;Bujías de Encendido NGK BP6EFS;producto-198;https://m.autoplanet.cl/medias/sys_master/images/h11/h14/9052828139550.jpg;1490;;;;;;;;;;;;;;;;;;;;
199;;1;23;;Bujías de Encendido DENSO K16TR11;producto-199;https://m.autoplanet.cl/medias/sys_master/images/h6f/h3f/9052640378910.jpg;2990;;;;;;;;;;;;;;;;;;;;
200;;1;26;;Bujías CHAMPION 11624-6;producto-200;https://m.autoplanet.cl/medias/sys_master/images/h88/h8e/9050053967902.jpg;8490;;;;;;;;;;;;;;;;;;;;
201;;1;25;;Bujías de Encendido MAZDA Original L34118110;producto-201;https://m.autoplanet.cl/medias/sys_master/images/h9a/h9a/9044632109086.jpg;33990;;;;;;;;;;;;;;;;;;;;
202;;1;26;;Bujías CHAMPION 17661-3;producto-202;https://m.autoplanet.cl/medias/sys_master/images/hff/h4b/9050057113630.jpg;2490;;;;;;;;;;;;;;;;;;;;
203;;1;20;;Bujías de Encendido CHANGAN Original YC002-130.;producto-203;https://m.autoplanet.cl/medias/sys_master/images/ha6/h9d/9005658046494.jpg;5990;;;;;;;;;;;;;;;;;;;;
204;;1;25;;Bujías CHAMPION 18012-2;producto-204;https://m.autoplanet.cl/medias/sys_master/images/he7/h49/9050055147550.jpg;7490;;;;;;;;;;;;;;;;;;;;
205;;1;20;;Bujías CHAMPION 12994-1;producto-205;https://m.autoplanet.cl/medias/sys_master/images/hf9/h20/9050054754334.jpg;11490;;;;;;;;;;;;;;;;;;;;
206;;1;27;;Bujías de Encendido DENSO W20EPBR-S.;producto-206;https://m.autoplanet.cl/medias/sys_master/images/hc8/hd1/8934537134110.jpg;3790;;;;;;;;;;;;;;;;;;;;
207;;1;29;;Bujías DENSO ITV20;producto-207;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;9990;;;;;;;;;;;;;;;;;;;;
208;;1;20;;Bujías de Encendido SAMSUNG Original 1711041900;producto-208;https://m.autoplanet.cl/medias/sys_master/images/haf/h3c/9005426966558.jpg;3990;;;;;;;;;;;;;;;;;;;;
209;;1;24;;Bujías de Encendido NGK KR6A-10 (Corroborar con Muestra);producto-209;https://m.autoplanet.cl/medias/sys_master/images/hf5/hb9/9015992713246.jpg;4490;;;;;;;;;;;;;;;;;;;;
210;;1;27;;Bujías de Encendido NGK B7HS;producto-210;https://m.autoplanet.cl/medias/sys_master/images/hec/h77/8934146277406.jpg;1290;;;;;;;;;;;;;;;;;;;;
211;;1;24;;Bujías de Encendido de Iridio NGK IFR5G-11;producto-211;https://m.autoplanet.cl/medias/sys_master/images/h9b/hf7/8935239876638.jpg;14990;;;;;;;;;;;;;;;;;;;;
212;;1;23;;Bujías de Encendido SUZUKI Original 948200602;producto-212;https://m.autoplanet.cl/medias/sys_master/images/h49/he4/9044664156190.jpg;11990;;;;;;;;;;;;;;;;;;;;
213;;1;22;;Bujías de Encendido RENAULT Original 224018760R;producto-213;https://m.autoplanet.cl/medias/sys_master/images/ha9/h11/9005429325854.jpg;5990;;;;;;;;;;;;;;;;;;;;
214;;1;24;;Bujías de Encendido NGK PLZKBR7B8DG.;producto-214;https://m.autoplanet.cl/medias/sys_master/images/h53/h65/9029779095582.jpg;11990;;;;;;;;;;;;;;;;;;;;
215;;1;25;;Bujías de Encendido de Iridio NGK ITR6F-13;producto-215;https://m.autoplanet.cl/medias/sys_master/images/h11/hae/8934416285726.jpg;14990;;;;;;;;;;;;;;;;;;;;
216;;1;27;;Bujías de Encendido NGK SILTR6A7G.;producto-216;https://m.autoplanet.cl/medias/sys_master/images/h8e/h98/9005356384286.jpg;12990;;;;;;;;;;;;;;;;;;;;
217;;1;20;;Bujías de Encendido NGK ILFR5T11;producto-217;https://m.autoplanet.cl/medias/sys_master/images/h5a/h0e/9005359530014.jpg;10990;;;;;;;;;;;;;;;;;;;;
218;;1;27;;Bujías de Encendido MAZDA Original Z6B718110;producto-218;https://m.autoplanet.cl/medias/sys_master/images/h89/h08/9044369309726.jpg;27990;;;;;;;;;;;;;;;;;;;;
219;;1;23;;Bujías de Encendido MAZDA Original LFJD18110;producto-219;https://m.autoplanet.cl/medias/sys_master/images/h3f/h3d/9044633681950.jpg;18990;;;;;;;;;;;;;;;;;;;;
220;;1;21;;Bujías de Encendido RENAULT Original 22401JA01B;producto-220;https://m.autoplanet.cl/medias/sys_master/images/h89/h58/9001708552222.jpg;39990;;;;;;;;;;;;;;;;;;;;
221;;1;25;;Bujías de Encendido NGK ZFR6K-11;producto-221;https://m.autoplanet.cl/medias/sys_master/images/h0d/hd3/9052674195486.jpg;4490;;;;;;;;;;;;;;;;;;;;
222;;1;20;;Bujías de Encendido NGK ZFR6F-11.;producto-222;https://m.autoplanet.cl/medias/sys_master/images/h7c/h01/9052660039710.jpg;3490;;;;;;;;;;;;;;;;;;;;
223;;1;27;;Bujías de Encendido DENSO Q16PR-U.;producto-223;https://m.autoplanet.cl/medias/sys_master/images/hfd/h6a/8934442631198.jpg;1990;;;;;;;;;;;;;;;;;;;;
224;;1;23;;Bujías de Encendido de Platino NGK LZKAR6AP-11;producto-224;https://m.autoplanet.cl/medias/sys_master/images/h73/hdd/9052673409054.jpg;8490;;;;;;;;;;;;;;;;;;;;
225;;1;22;;Bujías de Encendido DENSO W16EXR-U.;producto-225;https://m.autoplanet.cl/medias/sys_master/images/h72/h9d/8934535954462.jpg;1490;;;;;;;;;;;;;;;;;;;;
226;;1;23;;Bujías de Encendido NGK LKR6E;producto-226;https://m.autoplanet.cl/medias/sys_master/images/he3/h2b/8985515032606.jpg;6490;;;;;;;;;;;;;;;;;;;;
227;;1;23;;Bujías de Encendido NGK BKR6EKC;producto-227;https://m.autoplanet.cl/medias/sys_master/images/hc3/h0d/8934155714590.jpg;3490;;;;;;;;;;;;;;;;;;;;
228;;1;26;;Bujías de Encendido NGK LKR6AGP (Corroborar con Muestra);producto-228;https://m.autoplanet.cl/medias/sys_master/images/h49/hc5/9017637994526.jpg;4490;;;;;;;;;;;;;;;;;;;;
229;;1;26;;Bujías de Encendido SUZUKI Original 09482M00636 (Corroborar con Muestra);producto-229;https://m.autoplanet.cl/medias/sys_master/images/h69/h7f/9001663070238.jpg;4990;;;;;;;;;;;;;;;;;;;;
230;;1;22;;Bujías de Encendido de Iridio NGK TR55IX;producto-230;https://m.autoplanet.cl/medias/sys_master/images/h5d/hfb/9052681338910.jpg;6990;;;;;;;;;;;;;;;;;;;;
231;;1;21;;Bujías de Encendido NGK DCPR8E-N-BL (4 Unidades);producto-231;https://m.autoplanet.cl/medias/sys_master/images/h08/h02/9052832071710.jpg;12490;;;;;;;;;;;;;;;;;;;;
232;;1;27;;Bujías de Encendido SUZUKI Original 09482-00448-000;producto-232;https://m.autoplanet.cl/medias/sys_master/images/hfe/h38/9044662190110.jpg;9990;;;;;;;;;;;;;;;;;;;;
233;;1;25;;Bujías de Moto NGK LKR6D-10E;producto-233;https://www.autoplanet.cl/images/products/sin_image250.png;3490;;;;;;;;;;;;;;;;;;;;
234;;1;25;;Bujías de Encendido NGK BKR6ETUB-BL;producto-234;https://m.autoplanet.cl/medias/sys_master/images/h36/h34/9052654927902.jpg;6990;;;;;;;;;;;;;;;;;;;;
235;;1;26;;Bujías de Encendido NGK BPR5ES;producto-235;https://m.autoplanet.cl/medias/sys_master/images/h7e/h32/8960661061662.jpg;1290;;;;;;;;;;;;;;;;;;;;
236;;1;26;;Bujías de Encendido CHANGAN Original EA0120400.;producto-236;https://m.autoplanet.cl/medias/sys_master/images/h19/hcf/9001692364830.jpg;4490;;;;;;;;;;;;;;;;;;;;
237;;1;20;;Bujías de Encendido SUZUKI Original 09482M00609 (Corroborar con Muestra);producto-237;https://m.autoplanet.cl/medias/sys_master/images/h99/h22/9044383465502.jpg;2990;;;;;;;;;;;;;;;;;;;;
238;;1;27;;Bujías de Encendido SUZUKI Original 948200605;producto-238;https://m.autoplanet.cl/medias/sys_master/images/hcb/h9e/9001664643102.jpg;5990;;;;;;;;;;;;;;;;;;;;
239;;1;27;;Bujías de Encendido DENSO K20PR-U;producto-239;https://m.autoplanet.cl/medias/sys_master/images/h38/h63/8934426902558.jpg;1490;;;;;;;;;;;;;;;;;;;;
240;;1;24;;Bujías de Encendido de Iridio NGK ILTR5A-13G;producto-240;https://m.autoplanet.cl/medias/sys_master/images/hbe/h52/8940106022942.jpg;9990;;;;;;;;;;;;;;;;;;;;
241;;1;28;;Bujías de Encendido NGK BPR4EY-11;producto-241;https://m.autoplanet.cl/medias/sys_master/images/h04/h01/9005326499870.jpg;1490;;;;;;;;;;;;;;;;;;;;
242;;1;27;;Bujías CHAMPION 17665-6;producto-242;https://m.autoplanet.cl/medias/sys_master/images/h35/h98/9050092371998.jpg;2490;;;;;;;;;;;;;;;;;;;;
243;;1;24;;Bujías CHAMPION 10028-5;producto-243;https://m.autoplanet.cl/medias/sys_master/images/h9b/h0c/9050093551646.jpg;3490;;;;;;;;;;;;;;;;;;;;
244;;1;25;;Bujías CHAMPION 18541-8;producto-244;https://m.autoplanet.cl/medias/sys_master/images/h7d/h47/9050091978782.jpg;8490;;;;;;;;;;;;;;;;;;;;
245;;1;24;;Bujías de Encendido DENSO K20TXR;producto-245;https://m.autoplanet.cl/medias/sys_master/images/h5c/haf/9052641558558.jpg;3990;;;;;;;;;;;;;;;;;;;;
246;;1;20;;Bujías de Encendido NGK BCPR6EY.;producto-246;https://m.autoplanet.cl/medias/sys_master/images/hbe/h61/8936654241822.jpg;2290;;;;;;;;;;;;;;;;;;;;
247;;1;24;;Bujías de Encendido DENSO W20EXR-U.;producto-247;https://m.autoplanet.cl/medias/sys_master/images/hc9/hca/8934538313758.jpg;1490;;;;;;;;;;;;;;;;;;;;
248;;1;20;;Bujías de Encendido NGK LZKAR7A;producto-248;https://m.autoplanet.cl/medias/sys_master/images/h56/hc6/9029777915934.jpg;2990;;;;;;;;;;;;;;;;;;;;
249;;1;23;;Bujías de Encendido RENAULT Original 224012331R;producto-249;https://m.autoplanet.cl/medias/sys_master/images/h9f/hcc/9001660252190.jpg;17490;;;;;;;;;;;;;;;;;;;;
250;;1;28;;Bujías de Encendido RENAULT Original 7700500155;producto-250;https://m.autoplanet.cl/medias/sys_master/images/h30/he3/9001689612318.jpg;2490;;;;;;;;;;;;;;;;;;;;
251;;1;26;;Bujías de Encendido de Platino DENSO K20HR-U11;producto-251;https://m.autoplanet.cl/medias/sys_master/images/hd5/h21/8934424543262.jpg;5490;;;;;;;;;;;;;;;;;;;;
252;;1;20;;Bujías de Encendido de Iridio NGK LFR7AIX.;producto-252;https://m.autoplanet.cl/medias/sys_master/images/hd4/h48/8940361023518.jpg;9490;;;;;;;;;;;;;;;;;;;;
253;;1;25;;Bujías de Encendido de Iridio NGK LFR5AIX-11.;producto-253;https://m.autoplanet.cl/medias/sys_master/images/hac/h17/9052662399006.jpg;7990;;;;;;;;;;;;;;;;;;;;
254;;1;29;;Bujías de Encendido DENSO K20PBR-S10;producto-254;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;4990;;;;;;;;;;;;;;;;;;;;
255;;1;26;;Bujías de Encendido NGK LTR5GP.;producto-255;https://m.autoplanet.cl/medias/sys_master/images/h3c/h49/9005357957150.jpg;15990;;;;;;;;;;;;;;;;;;;;
256;;1;24;;Bujías de Encendido NGK BP6ES-BL 4UN.;producto-256;https://m.autoplanet.cl/medias/sys_master/images/he0/ha7/8938693132318.jpg;5490;;;;;;;;;;;;;;;;;;;;
257;;1;29;;Bujías de Encendido NGK SILZKR7B-11.;producto-257;https://m.autoplanet.cl/medias/sys_master/images/h9e/h9c/9029780275230.jpg;14490;;;;;;;;;;;;;;;;;;;;
258;;1;29;;Bujías de Encendido de Iridio NGK SILFR6A-11;producto-258;https://m.autoplanet.cl/medias/sys_master/images/ha8/h07/8942094057502.jpg;20990;;;;;;;;;;;;;;;;;;;;
259;;1;27;;Bujías de Encendido GREAT WALL Original SMS851387.;producto-259;https://m.autoplanet.cl/medias/sys_master/images/hcb/h32/9001826648094.jpg;6490;;;;;;;;;;;;;;;;;;;;
260;;1;21;;Bujías de Encendido NGK IFR6J11.;producto-260;https://m.autoplanet.cl/medias/sys_master/images/h53/ha8/9005353631774.jpg;11490;;;;;;;;;;;;;;;;;;;;
261;;1;24;;Bujías Incandescente GREAT WALL Original 3770100ED01;producto-261;https://m.autoplanet.cl/medias/sys_master/images/ha7/h9a/9005431685150.jpg;50990;;;;;;;;;;;;;;;;;;;;
262;;1;26;;Bujías de Encendido de Iridio NGK IKR6G-11;producto-262;https://m.autoplanet.cl/medias/sys_master/images/he2/h53/8934415106078.jpg;12490;;;;;;;;;;;;;;;;;;;;
263;;1;26;;Bujías de Encendido GREAT WALL Original 3707010E01;producto-263;https://m.autoplanet.cl/medias/sys_master/images/hf4/h3b/9001715630110.jpg;4990;;;;;;;;;;;;;;;;;;;;
264;;1;25;;Bujías de Encendido de Iridio NGK ILKAR7B-11.;producto-264;https://m.autoplanet.cl/medias/sys_master/images/h33/ha0/9029740167198.jpg;14990;;;;;;;;;;;;;;;;;;;;
265;;1;29;;Bujías de Encendido JAC Original 1026080GG010.;producto-265;https://m.autoplanet.cl/medias/sys_master/images/h2d/hf6/9001704620062.jpg;18490;;;;;;;;;;;;;;;;;;;;
266;;1;23;;Bujías de Encendido de Iridio NGK BKR6EIX-11.;producto-266;https://m.autoplanet.cl/medias/sys_master/images/h59/hf3/9052656107550.jpg;7990;;;;;;;;;;;;;;;;;;;;
267;;1;28;;Bujías de Encendido NGK BKR5E;producto-267;https://m.autoplanet.cl/medias/sys_master/images/ha2/hb3/8934149816350.jpg;1490;;;;;;;;;;;;;;;;;;;;
268;;1;22;;Bujías de Encendido NGK LFR6C-11.;producto-268;https://m.autoplanet.cl/medias/sys_master/images/hba/hf1/9052669083678.jpg;3490;;;;;;;;;;;;;;;;;;;;
269;;1;26;;Bujías de Encendido NGK TR55GP;producto-269;https://m.autoplanet.cl/medias/sys_master/images/he9/hdb/9029780668446.jpg;3490;;;;;;;;;;;;;;;;;;;;
270;;1;20;;Bujías de Encendido NGK IKR6G11;producto-270;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;10990;;;;;;;;;;;;;;;;;;;;
271;;1;22;;Bujías de Encendido NGK PLKR7A.;producto-271;https://m.autoplanet.cl/medias/sys_master/images/ha3/h5d/9017865994270.jpg;9990;;;;;;;;;;;;;;;;;;;;
272;;1;25;;Bujías de Encendido de Iridio NGK IZFR6K-11.;producto-272;https://m.autoplanet.cl/medias/sys_master/images/h7d/hf9/9052675440670.jpg;7490;;;;;;;;;;;;;;;;;;;;
273;;1;24;;Bujías de Encendido GREAT WALL Original 3707100EG01.;producto-273;https://m.autoplanet.cl/medias/sys_master/images/h74/h01/9001717202974.jpg;8990;;;;;;;;;;;;;;;;;;;;
274;;1;25;;Bujías de Encendido NGK ZFR5FGP;producto-274;https://m.autoplanet.cl/medias/sys_master/images/h19/h06/9029781061662.jpg;4490;;;;;;;;;;;;;;;;;;;;
275;;1;22;;Bujías de Encendido NGK BPR6ES;producto-275;https://www.autoplanet.cl/images/products/sin_image250.png;1990;;;;;;;;;;;;;;;;;;;;
276;;1;25;;Bujías de Encendido NGK BKR5EKC;producto-276;https://m.autoplanet.cl/medias/sys_master/images/h01/hce/9024340787230.jpg;2990;;;;;;;;;;;;;;;;;;;;
